iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
50,"(12, 9)","(13, 9)",West,"[((11, 9), 'West')]","['(4, 1)']","['(11, 9)', '(4, 1)']","[(23, 1), (12, 1), (27, 1), (14, 1), (27, 4), (5, 1), (17, 9), (27, 7), (19, 9), (25, 1), (16, 1), (18, 1), (7, 1), (15, 8), (22, 1), (20, 1), (21, 9), (23, 9), (12, 9), (15, 9), (14, 9), (27, 6), (27, 3), (27, 9), (9, 1), (11, 1), (26, 1), (24, 1), (25, 9), (13, 1), (6, 1), (15, 1), (16, 9), (15, 7), (18, 9), (20, 9), (21, 8), (22, 9), (27, 2), (27, 8), (17, 1), (27, 5), (19, 1), (8, 1), (10, 1), (24, 9), (13, 9), (26, 9), (21, 1), (21, 7)]",23,0,23
51,"(4, 1)","(5, 1)",West,"[((3, 1), 'West')]","['(11, 9)']","['(3, 1)', '(11, 9)']",[51 states],23,0,23
52,"(11, 9)","(12, 9)",West,"[((10, 9), 'West')]","['(3, 1)']","['(10, 9)', '(3, 1)']",[52 states],24,0,24
53,"(3, 1)","(4, 1)",West,"[((3, 2), 'North')]","['(10, 9)']","['(3, 2)', '(10, 9)']",[53 states],24,0,24
54,"(10, 9)","(11, 9)",West,"[((9, 9), 'West')]","['(3, 2)']","['(9, 9)', '(3, 2)']",[54 states],25,0,25
55,"(3, 2)","(3, 1)",North,"[((3, 3), 'North')]","['(9, 9)']","['(3, 3)', '(9, 9)']",[55 states],25,0,25
56,"(9, 9)","(10, 9)",West,"[((9, 8), 'South'), ((8, 9), 'West')]","['(3, 3)']","['(8, 9)', '(9, 8)', '(3, 3)']",[56 states],26,0,26
57,"(3, 3)","(3, 2)",North,"[((4, 3), 'East')]","['(8, 9)', '(9, 8)']","['(4, 3)', '(8, 9)', '(9, 8)']",[57 states],26,0,26
58,"(9, 8)","(9, 9)",South,"[((9, 7), 'South')]","['(4, 3)', '(8, 9)']","['(9, 7)', '(4, 3)', '(8, 9)']",[58 states],27,0,27
59,"(8, 9)","(9, 9)",West,"[((7, 9), 'West')]","['(9, 7)', '(4, 3)']","['(7, 9)', '(9, 7)', '(4, 3)']",[59 states],27,0,27
60,"(4, 3)","(3, 3)",East,"[((5, 3), 'East')]","['(7, 9)', '(9, 7)']","['(5, 3)', '(7, 9)', '(9, 7)']",[60 states],27,0,27
61,"(9, 7)","(9, 8)",South,[],"['(5, 3)', '(7, 9)']","['(5, 3)', '(7, 9)']",[61 states],28,0,28
62,"(7, 9)","(8, 9)",West,"[((6, 9), 'West')]","['(5, 3)']","['(6, 9)', '(5, 3)']",[62 states],28,0,28
63,"(5, 3)","(4, 3)",East,"[((6, 3), 'East')]","['(6, 9)']","['(6, 3)', '(6, 9)']",[63 states],28,0,28
64,"(6, 9)","(7, 9)",West,"[((5, 9), 'West')]","['(6, 3)']","['(5, 9)', '(6, 3)']",[64 states],29,0,29
65,"(6, 3)","(5, 3)",East,"[((7, 3), 'East')]","['(5, 9)']","['(7, 3)', '(5, 9)']",[65 states],29,0,29
66,"(5, 9)","(6, 9)",West,"[((5, 8), 'South'), ((4, 9), 'West')]","['(7, 3)']","['(4, 9)', '(5, 8)', '(7, 3)']",[66 states],30,0,30
67,"(7, 3)","(6, 3)",East,"[((8, 3), 'East')]","['(4, 9)', '(5, 8)']","['(8, 3)', '(4, 9)', '(5, 8)']",[67 states],30,0,30
68,"(5, 8)","(5, 9)",South,"[((5, 7), 'South')]","['(8, 3)', '(4, 9)']","['(5, 7)', '(8, 3)', '(4, 9)']",[68 states],31,0,31
69,"(4, 9)","(5, 9)",West,"[((3, 9), 'West')]","['(5, 7)', '(8, 3)']","['(3, 9)', '(5, 7)', '(8, 3)']",[69 states],31,0,31
70,"(8, 3)","(7, 3)",East,"[((9, 3), 'East')]","['(3, 9)', '(5, 7)']","['(9, 3)', '(3, 9)', '(5, 7)']",[70 states],31,0,31
71,"(5, 7)","(5, 8)",South,[],"['(9, 3)', '(3, 9)']","['(9, 3)', '(3, 9)']",[71 states],32,0,32
72,"(3, 9)","(4, 9)",West,"[((2, 9), 'West')]","['(9, 3)']","['(2, 9)', '(9, 3)']",[72 states],32,0,32
73,"(9, 3)","(8, 3)",East,"[((10, 3), 'East')]","['(2, 9)']","['(10, 3)', '(2, 9)']",[73 states],32,0,32
74,"(2, 9)","(3, 9)",West,"[((1, 9), 'West')]","['(10, 3)']","['(1, 9)', '(10, 3)']",[74 states],33,0,33
75,"(10, 3)","(9, 3)",East,"[((11, 3), 'East')]","['(1, 9)']","['(11, 3)', '(1, 9)']",[75 states],33,0,33
76,"(1, 9)","(2, 9)",West,"[((1, 8), 'South')]","['(11, 3)']","['(1, 8)', '(11, 3)']",[76 states],34,0,34
77,"(11, 3)","(10, 3)",East,"[((12, 3), 'East')]","['(1, 8)']","['(12, 3)', '(1, 8)']",[77 states],34,0,34
78,"(1, 8)","(1, 9)",South,"[((1, 7), 'South')]","['(12, 3)']","['(1, 7)', '(12, 3)']",[78 states],35,0,35
79,"(12, 3)","(11, 3)",East,"[((13, 3), 'East')]","['(1, 7)']","['(13, 3)', '(1, 7)']",[79 states],35,0,35
80,"(1, 7)","(1, 8)",South,"[((1, 6), 'South')]","['(13, 3)']","['(1, 6)', '(13, 3)']",[80 states],36,0,36
81,"(13, 3)","(12, 3)",East,"[((14, 3), 'East')]","['(1, 6)']","['(14, 3)', '(1, 6)']",[81 states],36,0,36
82,"(1, 6)","(1, 7)",South,"[((1, 5), 'South')]","['(14, 3)']","['(1, 5)', '(14, 3)']",[82 states],37,0,37
83,"(14, 3)","(13, 3)",East,"[((15, 3), 'East')]","['(1, 5)']","['(15, 3)', '(1, 5)']",[83 states],37,0,37
84,"(1, 5)","(1, 6)",South,"[((1, 4), 'South'), ((2, 5), 'East')]","['(15, 3)']","['(2, 5)', '(1, 4)', '(15, 3)']",[84 states],38,0,38
